,TimeSec,SleepLVL,HR
743,22320,5,220
744,22350,5,220
745,22380,5,228
746,22410,5,220
747,22440,5,248
748,22470,5,236
749,22500,5,248
750,22530,5,248
751,22560,5,240
752,22590,5,272
753,22620,5,272
754,22650,5,272
755,22680,5,268
756,22710,5,276
757,22740,5,272
758,22770,5,260
759,22800,5,268
760,22830,5,272
761,22860,5,276
762,22890,5,252
763,22920,5,252
764,22950,5,260
765,22980,5,272
766,23010,5,252
767,23040,5,252
768,23070,5,248
769,23100,5,244
770,23130,5,256
771,23160,5,252
772,23190,5,236
773,23220,5,236
774,23250,5,248
775,23280,5,240
776,23310,5,236
777,23340,5,216
778,23370,5,244
779,23400,5,228
780,23430,5,236
781,23460,5,228
782,23490,5,232
783,23520,1,236
784,23550,1,236
785,23580,1,236
786,23610,5,236
787,23640,1,236
788,23670,5,256
789,23700,5,260
790,23730,5,244
791,23760,5,244
792,23790,5,312
793,23820,5,252
794,23850,5,260
795,23880,5,260
796,23910,5,248
797,23940,5,244
798,23970,5,224
799,24000,5,260
800,24030,5,260
801,24060,5,244
802,24090,5,212
803,24120,5,276
804,24150,5,252
805,24180,5,260
806,24210,5,236
807,24240,5,232
808,24270,5,236
809,24300,5,260
810,24330,5,288
811,24360,5,272
812,24390,1,256
813,24420,5,236
814,24450,5,224
815,24480,5,236
816,24510,5,252
817,24540,5,276
818,24570,5,272
819,24600,5,240
820,24630,5,272
821,24660,5,252
822,24690,5,240
823,24720,5,252
824,24750,5,272
825,24780,5,260
826,24810,5,236
827,24840,5,260
828,24870,5,244
829,24900,5,260
830,24930,5,248
831,24960,5,248
832,24990,5,268
833,25020,5,260
834,25050,2,256
835,25080,0,272
836,25110,1,260
837,25140,2,216
838,25170,2,232
839,25200,2,256
840,25230,2,248
841,25260,2,256
842,25290,2,236
843,25320,2,244
844,25350,2,252
845,25380,2,260
846,25410,2,260
847,25440,2,268
848,25470,2,260
849,25500,2,260
850,25530,2,268
851,25560,2,252
852,25590,2,260
853,25620,2,260
854,25650,2,252
855,25680,2,260
856,25710,2,256
857,25740,2,272
858,25770,2,260
859,25800,2,272
860,25830,0,272
861,25860,1,340
862,25890,1,304
863,25920,0,272
864,25950,0,228
865,25980,0,288
866,26010,0,260
867,26040,0,272
868,26070,0,272
869,26100,0,236
870,26130,0,248
871,26160,0,248
872,26190,0,248
873,26220,1,248
874,26250,1,248
875,26280,5,240
876,26310,5,240
877,26340,2,240
878,26370,5,240
879,26400,5,240
880,26430,5,240
881,26460,2,240
882,26490,2,240
883,26520,2,240
884,26550,2,240
885,26580,2,240
886,26610,2,240
887,26640,0,240
888,26670,1,240
889,26700,2,240
890,26730,2,240
891,26760,1,240
892,26790,2,240
893,26820,2,240
894,26850,1,236
895,26880,2,236
896,26910,2,236
897,26940,1,236
898,26970,2,236
899,27000,0,236
900,27030,1,236
901,27060,1,236
902,27090,1,236
903,27120,1,236
904,27150,1,236
905,27180,2,236
906,27210,2,236
907,27240,2,236
908,27270,2,236
909,27300,2,236
910,27330,1,236
911,27360,2,236
912,27390,2,236
913,27420,0,276
914,27450,0,276
915,27480,0,276
916,27510,0,276
917,27540,0,276
918,27570,0,276
919,27600,0,276
920,27630,0,276
921,27660,0,276
922,27690,0,276
923,27720,0,276
924,27750,0,276
925,27780,0,240
926,27810,0,240
927,27840,0,240
928,27870,0,240
929,27900,0,240
930,27930,0,240
931,27960,0,240
932,27990,0,240
933,28020,0,240
934,28050,0,240
935,28080,0,240
936,28110,0,240
937,28140,0,268
938,28170,0,268
939,28200,0,268
940,28230,0,268
941,28260,0,268
942,28290,0,268
943,28320,0,268
944,28350,0,268
945,28380,0,268
946,28410,0,276
947,28440,0,276
948,28470,0,276
949,28500,0,276
950,28530,0,276
