,TimeSec,SleepLVL,HR
234,7200,5,63
235,7230,5,68
236,7260,5,71
237,7290,5,68
238,7320,5,68
239,7350,5,68
240,7380,2,76
241,7410,2,79
242,7440,2,62
243,7470,2,68
244,7500,2,67
245,7530,2,68
246,7560,2,69
247,7590,2,69
248,7620,2,68
249,7650,2,69
250,7680,2,69
251,7710,2,70
252,7740,2,70
253,7770,2,70
254,7800,2,69
255,7830,2,70
256,7860,2,71
257,7890,2,70
258,7920,2,68
259,7950,2,70
260,7980,2,72
261,8010,2,70
262,8040,2,70
263,8070,2,69
264,8100,2,70
265,8130,2,69
266,8160,2,71
267,8190,2,69
268,8220,2,68
269,8250,2,69
270,8280,2,69
271,8310,2,71
272,8340,2,70
273,8370,2,70
274,8400,2,71
275,8430,2,71
276,8460,2,68
277,8490,2,71
278,8520,2,70
279,8550,2,70
280,8580,2,70
281,8610,2,70
282,8640,2,78
283,8670,2,70
284,8700,1,86
285,8730,1,66
286,8760,2,77
287,8790,2,64
288,8820,2,64
289,8850,2,65
290,8880,1,71
291,8910,2,63
292,8940,2,64
293,8970,2,62
294,9000,2,65
295,9030,2,66
296,9060,2,66
297,9090,2,67
298,9120,2,66
299,9150,2,68
300,9180,2,68
301,9210,2,69
302,9240,1,70
303,9270,2,60
304,9300,2,65
305,9330,2,62
306,9360,2,63
307,9390,2,65
308,9420,2,63
309,9450,2,75
310,9480,2,63
311,9510,2,67
312,9540,2,68
313,9570,2,64
314,9600,0,72
315,9630,0,87
316,9660,1,100
317,9690,1,60
318,9720,1,63
319,9750,2,64
320,9780,2,63
321,9810,2,68
322,9840,2,67
323,9870,2,65
324,9900,2,68
325,9930,2,66
326,9960,2,67
327,9990,2,68
328,10020,2,67
329,10050,2,66
330,10080,2,67
331,10110,2,68
332,10140,2,67
333,10170,2,65
334,10200,2,66
335,10230,2,67
336,10260,2,68
337,10290,2,67
338,10320,2,62
339,10350,2,68
340,10380,2,67
341,10410,2,68
342,10440,2,68
343,10470,2,63
344,10500,2,68
345,10530,2,68
346,10560,2,67
347,10590,2,68
348,10620,2,68
349,10650,2,73
350,10680,2,74
351,10710,2,61
352,10740,2,63
353,10770,2,77
354,10800,2,67
355,10830,1,61
356,10860,2,61
357,10890,2,62
358,10920,2,66
359,10950,2,65
360,10980,2,65
361,11010,2,65
362,11040,2,68
363,11070,2,66
364,11100,2,68
365,11130,2,67
366,11160,2,70
367,11190,2,68
368,11220,2,65
369,11250,2,69
370,11280,2,68
371,11310,2,68
372,11340,2,66
373,11370,2,67
374,11400,2,64
375,11430,2,69
376,11460,2,68
377,11490,2,69
378,11520,2,66
379,11550,2,63
380,11580,2,68
381,11610,2,64
382,11640,2,67
383,11670,2,69
384,11700,2,66
385,11730,2,67
386,11760,2,66
387,11790,2,67
388,11820,2,68
389,11850,2,65
390,11880,2,66
391,11910,2,70
392,11940,2,69
393,11970,1,82
394,12000,2,96
395,12030,2,61
396,12060,2,62
397,12090,2,65
398,12120,2,60
399,12150,2,65
400,12180,5,69
401,12210,5,68
402,12240,5,70
403,12270,5,65
404,12300,5,68
405,12330,5,74
406,12360,5,77
407,12390,5,75
408,12420,5,72
409,12450,5,73
410,12480,5,75
411,12510,5,71
412,12540,5,69
413,12570,5,77
414,12600,5,75
415,12630,5,73
416,12660,5,77
417,12690,5,69
418,12720,5,69
419,12750,5,73
420,12780,5,73
421,12810,5,71
422,12840,5,71
423,12870,5,78
424,12900,5,66
425,12930,5,76
426,12960,5,66
427,12990,5,65
428,13020,5,68
429,13050,5,67
430,13080,5,70
431,13110,5,65
432,13140,5,69
433,13170,5,71
434,13200,5,68
435,13230,5,68
436,13260,5,77
437,13290,5,77
438,13320,5,68
439,13350,5,69
440,13380,5,70
441,13410,5,69
442,13440,5,72
443,13470,5,68
444,13500,5,68
445,13530,5,64
446,13560,5,70
447,13590,5,62
448,13620,5,66
449,13650,5,67
450,13680,5,68
451,13710,5,68
452,13740,5,71
453,13770,5,68
454,13800,5,69
455,13830,5,68
456,13860,5,75
457,13890,5,68
458,13920,5,64
459,13950,5,66
460,13980,5,68
461,14010,5,68
462,14040,5,67
463,14070,5,66
464,14100,5,68
465,14130,5,68
466,14160,2,68
467,14190,2,65
468,14220,2,67
469,14250,2,66
470,14280,2,66
471,14310,2,64
472,14340,2,68
473,14370,2,68
474,14400,2,68
475,14430,2,68
476,14460,2,68
477,14490,2,68
478,14520,0,73
479,14550,1,95
480,14580,1,60
481,14610,2,59
482,14640,2,60
483,14670,2,63
484,14700,2,63
485,14730,2,63
486,14760,2,64
487,14790,2,66
488,14820,2,65
489,14850,2,65
490,14880,2,67
491,14910,2,66
492,14940,2,66
493,14970,2,68
494,15000,2,68
495,15030,2,68
496,15060,2,67
497,15090,2,68
498,15120,2,70
499,15150,2,68
500,15180,2,68
501,15210,2,68
502,15240,2,77
503,15270,2,65
504,15300,2,63
505,15330,2,64
506,15360,2,63
507,15390,2,64
508,15420,2,65
509,15450,2,66
510,15480,2,66
511,15510,2,67
512,15540,2,68
513,15570,2,67
514,15600,2,69
515,15630,2,68
516,15660,2,69
517,15690,2,68
518,15720,2,68
519,15750,2,68
520,15780,2,73
521,15810,2,60
522,15840,2,61
523,15870,2,62
524,15900,2,62
525,15930,2,65
526,15960,2,63
527,15990,2,64
528,16020,2,64
529,16050,2,66
530,16080,2,67
531,16110,2,68
532,16140,2,68
533,16170,2,68
534,16200,2,68
535,16230,2,67
536,16260,2,68
537,16290,2,67
538,16320,2,67
539,16350,2,68
540,16380,2,67
541,16410,2,68
542,16440,2,68
543,16470,2,67
544,16500,2,68
545,16530,2,68
546,16560,2,68
547,16590,2,67
548,16620,2,68
549,16650,2,67
550,16680,2,68
551,16710,2,68
552,16740,2,69
553,16770,2,68
554,16800,2,68
555,16830,2,67
556,16860,2,69
557,16890,2,66
558,16920,2,68
559,16950,3,68
560,16980,3,68
561,17010,3,68
562,17040,0,70
563,17070,1,93
564,17100,2,61
565,17130,2,63
566,17160,2,60
567,17190,1,59
568,17220,2,61
569,17250,2,63
570,17280,2,59
571,17310,2,63
572,17340,2,62
573,17370,2,72
574,17400,2,62
575,17430,2,64
576,17460,2,65
577,17490,2,63
578,17520,2,70
579,17550,2,64
580,17580,2,64
581,17610,2,63
582,17640,2,66
583,17670,2,70
584,17700,5,67
585,17730,5,63
586,17760,5,69
587,17790,5,66
588,17820,5,65
589,17850,5,71
590,17880,5,64
591,17910,5,64
592,17940,5,67
593,17970,5,68
594,18000,5,91
595,18030,2,60
596,18060,2,57
597,18090,2,59
598,18120,2,62
599,18150,2,62
600,18180,2,62
601,18210,5,62
602,18240,5,67
603,18270,5,64
604,18300,5,65
605,18330,5,63
606,18360,5,68
607,18390,5,67
608,18420,5,66
609,18450,5,65
610,18480,5,65
611,18510,5,68
612,18540,5,67
613,18570,5,63
614,18600,5,64
615,18630,5,61
616,18660,5,64
617,18690,5,66
618,18720,5,68
619,18750,5,68
620,18780,5,77
621,18810,5,66
622,18840,5,64
623,18870,5,68
624,18900,5,68
625,18930,5,67
626,18960,5,68
627,18990,5,69
628,19020,5,65
629,19050,5,64
630,19080,5,65
631,19110,5,68
632,19140,5,63
633,19170,5,68
634,19200,5,69
635,19230,5,76
636,19260,5,65
637,19290,5,65
638,19320,5,64
639,19350,5,67
640,19380,5,64
641,19410,5,63
642,19440,5,62
643,19470,5,66
644,19500,5,63
645,19530,5,66
646,19560,5,62
647,19590,5,60
648,19620,5,65
649,19650,5,66
650,19680,5,68
651,19710,5,63
652,19740,5,64
653,19770,1,67
654,19800,2,66
655,19830,2,63
656,19860,2,63
657,19890,2,65
658,19920,2,63
659,19950,2,64
660,19980,2,64
661,20010,2,63
662,20040,2,66
663,20070,2,66
664,20100,2,66
665,20130,2,65
666,20160,2,66
667,20190,2,66
668,20220,2,66
669,20250,2,65
670,20280,2,64
671,20310,2,67
672,20340,2,65
673,20370,2,66
674,20400,2,66
675,20430,2,66
676,20460,2,65
677,20490,2,66
678,20520,2,66
679,20550,2,66
680,20580,0,66
681,20610,1,71
682,20640,1,57
683,20670,1,59
684,20700,2,62
685,20730,2,61
686,20760,2,63
687,20790,2,62
688,20820,2,63
689,20850,2,64
690,20880,2,63
691,20910,2,64
692,20940,2,62
693,20970,2,65
694,21000,2,62
695,21030,2,66
696,21060,2,63
697,21090,2,64
698,21120,2,64
699,21150,2,64
700,21180,2,68
701,21210,2,64
702,21240,2,65
703,21270,2,67
704,21300,2,68
705,21330,1,74
706,21360,1,61
707,21390,1,64
708,21420,2,59
709,21450,2,66
710,21480,0,59
711,21510,0,61
712,21540,0,77
713,21570,1,71
714,21600,1,63
715,21630,1,61
716,21660,1,70
717,21690,2,60
718,21720,2,59
719,21750,2,62
720,21780,2,60
721,21810,2,61
722,21840,2,61
723,21870,2,61
724,21900,2,59
725,21930,2,61
726,21960,2,63
727,21990,2,63
728,22020,2,61
729,22050,2,62
730,22080,2,61
731,22110,2,68
732,22140,2,60
733,22170,2,62
734,22200,1,61
735,22230,1,83
736,22260,2,59
737,22290,2,61
738,22320,2,60
739,22350,2,62
740,22380,5,60
741,22410,5,63
742,22440,5,66
743,22470,5,63
744,22500,5,64
745,22530,5,65
746,22560,5,64
747,22590,5,66
748,22620,5,62
749,22650,5,68
750,22680,5,61
751,22710,5,63
752,22740,5,66
753,22770,5,69
754,22800,5,67
755,22830,5,69
756,22860,5,73
757,22890,5,70
758,22920,5,74
759,22950,5,69
760,22980,5,69
761,23010,5,72
762,23040,5,70
763,23070,5,71
764,23100,5,74
765,23130,5,73
766,23160,5,66
767,23190,5,71
768,23220,5,76
769,23250,5,78
770,23280,5,78
771,23310,5,66
772,23340,5,71
773,23370,5,71
774,23400,5,64
775,23430,5,73
776,23460,0,78
777,23490,1,62
778,23520,1,55
779,23550,1,61
780,23580,1,65
781,23610,1,63
782,23640,0,73
783,23670,0,77
784,23700,1,62
785,23730,1,60
786,23760,2,63
787,23790,2,66
788,23820,2,62
789,23850,2,62
790,23880,2,63
791,23910,2,68
792,23940,2,62
793,23970,2,70
794,24000,2,69
795,24030,2,67
796,24060,2,70
797,24090,2,70
798,24120,2,65
799,24150,2,66
800,24180,2,65
801,24210,2,77
802,24240,2,77
803,24270,2,60
804,24300,2,66
805,24330,1,72
806,24360,2,68
807,24390,5,70
808,24420,5,77
809,24450,5,65
810,24480,5,69
811,24510,5,70
812,24540,5,64
813,24570,5,68
814,24600,5,72
815,24630,2,75
816,24660,2,68
817,24690,2,68
818,24720,2,68
819,24750,2,69
820,24780,2,68
821,24810,2,70
822,24840,2,71
823,24870,2,69
824,24900,2,70
825,24930,2,71
826,24960,2,71
827,24990,2,70
828,25020,2,73
829,25050,2,70
830,25080,2,68
831,25110,2,72
832,25140,2,70
833,25170,2,71
834,25200,2,70
835,25230,2,72
836,25260,2,69
837,25290,2,72
838,25320,2,70
839,25350,2,70
840,25380,2,70
841,25410,2,73
842,25440,2,69
843,25470,2,71
844,25500,2,72
845,25530,2,71
846,25560,2,70
847,25590,2,70
848,25620,2,72
849,25650,2,72
850,25680,2,73
851,25710,2,71
852,25740,2,70
853,25770,2,73
854,25800,2,72
855,25830,2,71
856,25860,2,72
857,25890,2,72
858,25920,2,73
859,25950,2,73
860,25980,2,72
861,26010,2,73
862,26040,2,70
863,26070,2,73
864,26100,2,71
865,26130,2,73
866,26160,2,72
867,26190,2,72
868,26220,2,71
869,26250,2,71
870,26280,2,71
871,26310,2,72
872,26340,2,72
873,26370,2,73
874,26400,1,71
875,26430,1,75
876,26460,2,62
877,26490,2,63
878,26520,2,62
879,26550,2,74
880,26580,2,72
881,26610,2,69
882,26640,2,62
883,26670,2,66
884,26700,2,66
885,26730,2,70
886,26760,2,75
887,26790,2,71
888,26820,2,69
889,26850,1,84
890,26880,2,68
891,26910,2,61
892,26940,2,64
893,26970,2,68
894,27000,2,68
895,27030,2,71
896,27060,2,67
897,27090,2,72
898,27120,2,68
899,27150,2,78
900,27180,2,70
901,27210,5,61
902,27240,5,70
903,27270,5,66
904,27300,5,79
905,27330,5,72
906,27360,5,71
907,27390,5,67
908,27420,5,65
909,27450,5,71
910,27480,5,77
911,27510,5,82
912,27540,5,60
913,27570,5,63
914,27600,5,65
915,27630,5,61
916,27660,5,66
917,27690,5,71
918,27720,5,64
919,27750,5,66
920,27780,5,60
921,27810,5,61
922,27840,5,64
923,27870,5,69
924,27900,5,68
925,27930,5,63
926,27960,5,63
927,27990,5,66
928,28020,5,68
929,28050,5,66
930,28080,5,69
931,28110,5,71
932,28140,5,70
933,28170,5,66
934,28200,5,68
935,28230,5,64
936,28260,5,71
937,28290,5,72
938,28320,1,74
939,28350,1,58
940,28380,2,62
941,28410,2,67
942,28440,2,66
943,28470,2,65
944,28500,2,65
945,28530,2,66
946,28560,0,70
947,28590,1,71
948,28620,1,91
949,28650,1,66
950,28680,0,68
951,28710,1,72
952,28740,1,67
953,28770,1,77
954,28800,0,71
955,28830,1,72
956,28860,1,65
