,TimeSec,SleepLVL,HR
309,9300,2,77.0
310,9330,2,81.0
311,9360,2,79.0
312,9390,2,75.0
313,9420,1,77.0
314,9450,1,83.0
315,9480,2,80.0
316,9510,1,78.0
317,9540,1,78.0
318,9570,1,85.0
319,9600,2,75.0
320,9630,1,80.0
321,9660,1,81.0
322,9690,1,77.0
323,9720,2,73.0
324,9750,2,76.0
325,9780,2,79.0
326,9810,1,79.0
327,9840,1,85.0
328,9870,2,80.0
329,9900,1,79.0
330,9930,2,78.0
331,9960,2,80.0
332,9990,2,82.0
333,10020,2,72.0
334,10050,2,78.0
335,10080,0,84.0
336,10110,0,96.0
337,10140,1,110.0
338,10170,1,72.0
339,10200,1,78.0
340,10230,2,80.0
341,10260,2,79.0
342,10290,0,85.0
343,10320,1,105.0
344,10350,2,79.0
345,10380,2,83.0
346,10410,2,79.0
347,10440,1,80.0
348,10470,2,81.0
349,10500,1,76.0
350,10530,2,77.0
351,10560,2,77.0
352,10590,2,77.0
353,10620,0,77.0
354,10650,1,84.0
355,10680,2,80.0
356,10710,1,81.0
357,10740,2,81.0
358,10770,1,76.0
359,10800,2,79.0
360,10830,2,75.0
361,10860,1,81.0
362,10890,1,78.0
363,10920,2,72.0
364,10950,2,73.0
365,10980,1,83.0
366,11010,2,76.0
367,11040,2,76.0
368,11070,2,82.0
369,11100,2,76.0
370,11130,2,76.0
371,11160,2,80.0
372,11190,2,76.0
373,11220,1,87.0
374,11250,2,77.0
375,11280,2,74.0
376,11310,2,78.0
377,11340,2,80.0
378,11370,2,79.0
379,11400,2,75.0
380,11430,0,78.0
381,11460,2,104.0
382,11490,2,71.0
383,11520,1,70.0
384,11550,2,80.0
385,11580,2,73.0
386,11610,2,75.0
387,11640,2,80.0
388,11670,2,76.0
389,11700,2,75.0
390,11730,1,76.0
391,11760,1,79.0
392,11790,2,80.0
393,11820,1,73.0
394,11850,2,78.0
395,11880,2,75.0
396,11910,2,75.0
397,11940,2,77.0
398,11970,2,77.0
399,12000,2,75.0
400,12030,1,75.0
401,12060,1,82.0
402,12090,2,73.0
403,12120,1,74.0
404,12150,2,78.0
405,12180,2,75.0
406,12210,2,77.0
407,12240,2,78.0
408,12270,1,79.0
409,12300,2,81.0
410,12330,2,75.0
411,12360,2,78.0
412,12390,2,90.0
413,12420,1,76.0
414,12450,2,75.0
415,12480,2,77.0
416,12510,2,78.0
417,12540,2,80.0
418,12570,2,79.0
419,12600,2,80.0
420,12630,2,78.0
421,12660,2,80.0
422,12690,2,79.0
423,12720,2,78.0
424,12750,2,77.0
425,12780,2,81.0
426,12810,2,79.0
427,12840,2,80.0
428,12870,2,80.0
429,12900,2,79.0
430,12930,2,81.0
431,12960,2,81.0
432,12990,2,80.0
433,13020,2,79.0
434,13050,2,82.0
435,13080,2,82.0
436,13110,2,81.0
437,13140,2,82.0
438,13170,2,81.0
439,13200,0,81.0
440,13230,2,81.0
441,13260,2,78.0
442,13290,2,78.0
443,13320,2,81.0
444,13350,2,79.0
445,13380,2,80.0
446,13410,2,80.0
447,13440,2,81.0
448,13470,2,81.0
449,13500,2,79.0
450,13530,2,82.0
451,13560,2,75.0
452,13590,2,79.0
453,13620,2,77.0
454,13650,2,80.0
455,13680,2,79.0
456,13710,2,78.0
457,13740,2,80.0
458,13770,2,81.0
459,13800,2,80.0
460,13830,2,77.0
461,13860,2,81.0
462,13890,2,79.0
463,13920,2,81.0
