,TimeSec,SleepLVL,HR
212,7020,1,55
213,7050,1,58
214,7080,1,52
215,7110,2,50
216,7140,2,52
217,7170,2,54
218,7200,0,53
219,7230,1,70
220,7260,2,53
221,7290,2,52
222,7320,2,51
223,7350,2,53
224,7380,2,51
225,7410,2,56
226,7440,2,54
227,7470,2,53
228,7500,2,55
229,7530,2,57
230,7560,2,55
231,7590,2,56
232,7620,2,57
233,7650,2,55
234,7680,2,56
235,7710,2,57
236,7740,2,56
237,7770,2,56
238,7800,2,56
239,7830,2,56
240,7860,2,58
241,7890,2,57
242,7920,2,57
243,7950,3,57
244,7980,2,58
245,8010,2,58
246,8040,3,59
247,8070,3,59
248,8100,3,58
249,8130,3,57
250,8160,3,58
251,8190,3,58
252,8220,3,58
253,8250,3,58
254,8280,3,58
255,8310,3,59
256,8340,3,60
257,8370,3,59
258,8400,3,59
259,8430,3,59
260,8460,3,58
261,8490,3,59
262,8520,3,59
263,8550,3,58
264,8580,3,58
265,8610,3,59
266,8640,3,59
267,8670,3,59
268,8700,3,59
269,8730,3,59
270,8760,3,59
271,8790,3,60
272,8820,3,60
273,8850,3,59
274,8880,3,59
275,8910,3,59
276,8940,3,59
277,8970,3,59
278,9000,3,59
279,9030,3,60
280,9060,3,59
281,9090,3,60
282,9120,3,60
283,9150,3,60
284,9180,3,59
285,9210,3,59
286,9240,3,59
287,9270,3,60
288,9300,3,60
289,9330,3,60
290,9360,3,59
291,9390,3,60
292,9420,3,59
293,9450,3,59
294,9480,3,60
295,9510,3,59
296,9540,3,59
297,9570,3,60
298,9600,3,59
299,9630,3,59
300,9660,3,59
301,9690,3,59
302,9720,3,59
303,9750,3,59
304,9780,3,59
305,9810,2,57
306,9840,0,54
307,9870,2,84
308,9900,2,92
309,9930,2,68
310,9960,2,56
311,9990,1,71
312,10020,2,92
313,10050,1,71
314,10080,2,80
315,10110,2,56
316,10140,2,56
317,10170,2,58
318,10200,2,57
319,10230,2,61
320,10260,2,61
321,10290,2,58
322,10320,2,59
323,10350,2,58
324,10380,2,62
325,10410,2,58
326,10440,2,62
327,10470,2,66
328,10500,2,57
329,10530,2,59
330,10560,2,59
331,10590,2,59
332,10620,2,56
333,10650,2,58
334,10680,2,59
335,10710,2,64
336,10740,5,66
337,10770,5,61
338,10800,5,64
339,10830,5,64
340,10860,5,54
341,10890,5,58
342,10920,5,59
343,10950,5,53
344,10980,5,59
345,11010,5,57
346,11040,5,62
347,11100,1,68
348,11130,5,55
349,11160,5,57
350,11190,5,56
351,11220,5,58
352,11250,2,60
353,11280,2,62
354,11310,2,59
355,11340,2,59
356,11370,2,62
357,11400,2,59
358,11430,2,59
359,11460,2,61
360,11490,1,62
361,11520,2,86
362,11550,2,56
363,11580,2,55
364,11610,2,56
365,11640,2,57
366,11670,2,59
367,11700,2,67
368,11730,2,53
369,11760,2,59
370,11790,2,56
371,11820,2,57
372,11850,2,58
373,11880,2,53
374,11910,2,55
375,11940,2,54
376,11970,2,57
377,12000,2,58
378,12030,2,58
379,12060,2,58
380,12090,2,56
381,12120,2,57
382,12150,2,57
383,12180,2,58
384,12210,2,57
385,12240,2,57
386,12270,2,54
387,12300,2,51
388,12330,2,51
389,12360,2,55
390,12390,2,57
391,12420,2,59
392,12450,2,58
393,12480,2,55
394,12510,2,61
395,12540,2,57
396,12570,2,50
397,12600,2,57
398,12630,2,58
399,12660,2,59
400,12690,2,59
401,12720,2,58
402,12750,2,57
403,12780,2,59
404,12810,2,53
405,12840,2,55
406,12870,2,59
407,12900,2,58
408,12930,2,59
409,12960,2,55
410,12990,2,58
411,13020,2,53
412,13050,2,58
413,13080,2,54
414,13110,2,59
415,13140,2,59
416,13170,2,60
417,13200,2,59
418,13230,2,59
419,13260,2,63
420,13290,2,57
421,13320,2,60
422,13350,2,59
423,13380,2,63
424,13410,2,59
425,13440,2,61
426,13470,2,59
427,13500,2,60
428,13530,2,60
429,13560,2,60
430,13590,2,59
431,13620,2,63
432,13650,2,60
433,13680,2,61
434,13710,2,62
435,13740,2,58
436,13770,2,59
437,13800,2,60
438,13830,2,59
439,13860,2,60
440,13890,2,61
441,13920,2,60
442,13950,2,62
443,13980,2,61
444,14010,2,60
445,14040,0,70
446,14070,0,95
447,14100,0,81
448,14130,0,64
449,14160,1,80
450,14190,1,60
451,14220,2,60
452,14250,2,59
453,14280,2,57
454,14310,2,59
455,14340,2,59
456,14370,2,83
457,14400,2,57
458,14430,2,60
459,14460,2,55
460,14490,2,57
461,14520,2,60
462,14550,2,58
463,14580,2,59
464,14610,2,60
465,14640,2,57
466,14670,2,58
467,14700,2,59
468,14730,2,60
469,14760,2,63
470,14790,2,56
471,14820,2,59
472,14850,2,59
473,14880,2,56
474,14910,2,61
475,14940,2,60
476,14970,2,59
477,15000,2,59
478,15030,2,60
479,15060,2,61
480,15090,2,62
481,15120,0,61
482,15150,2,95
483,15180,2,57
484,15210,2,61
485,15240,2,62
486,15270,2,60
487,15300,2,61
488,15330,2,62
489,15360,2,61
490,15390,2,65
491,15420,2,63
492,15450,2,62
493,15480,2,61
494,15510,2,56
495,15540,2,59
496,15570,2,64
497,15600,2,60
498,15630,2,61
499,15660,2,62
500,15690,2,61
501,15720,2,62
502,15750,2,58
503,15780,2,62
504,15810,2,63
505,15840,2,62
506,15870,2,62
507,15900,2,62
508,15930,0,80
509,15960,1,82
510,15990,0,59
511,16020,1,77
512,16050,1,92
513,16080,2,55
514,16110,2,56
515,16140,1,59
516,16170,2,56
517,16200,2,59
518,16230,2,74
519,16260,2,56
520,16290,5,58
521,16320,5,67
522,16350,5,56
523,16380,5,66
524,16410,5,65
525,16440,5,77
526,16470,5,62
527,16500,5,66
528,16530,5,69
529,16560,5,73
530,16590,5,68
531,16620,5,68
532,16650,5,77
533,16680,5,60
534,16710,5,64
535,16740,5,65
536,16770,1,69
537,16800,1,68
538,16830,1,59
539,16860,1,75
540,16890,1,57
541,16920,1,50
542,16950,5,54
543,16980,1,57
544,17010,5,59
545,17040,5,59
546,17070,5,56
547,17100,5,56
548,17130,5,60
549,17160,5,72
550,17190,5,67
551,17220,5,68
552,17250,5,67
553,17280,5,68
554,17310,5,59
555,17340,5,62
556,17370,5,63
557,17400,5,61
558,17430,5,69
559,17460,5,61
560,17490,5,63
561,17520,1,68
562,17550,5,90
563,17580,5,55
564,17610,5,51
565,17640,5,56
566,17670,5,58
567,17700,5,59
568,17730,5,54
569,17760,5,59
570,17790,5,63
571,17820,5,51
572,17850,5,60
573,17880,5,51
574,17910,0,57
575,17940,5,89
576,17970,5,58
577,18000,5,59
578,18030,1,56
579,18060,5,56
580,18090,5,53
581,18120,5,56
582,18150,5,56
583,18180,5,50
584,18210,5,52
585,18240,5,53
586,18270,5,56
587,18300,5,51
588,18330,5,58
589,18360,5,53
590,18390,5,59
591,18420,5,53
592,18450,5,53
593,18480,5,60
594,18510,5,59
595,18540,5,68
596,18570,5,68
597,18600,5,58
598,18630,5,69
599,18660,5,68
600,18690,5,55
601,18720,5,64
602,18750,1,57
603,18780,1,52
604,18810,2,52
605,18840,2,54
606,18870,2,54
607,18900,2,58
608,18930,2,62
609,18960,2,53
610,18990,5,57
611,19020,5,53
612,19050,5,55
613,19080,5,59
614,19110,5,53
615,19140,1,60
616,19170,1,54
617,19200,2,53
618,19230,2,56
619,19260,2,54
620,19290,2,56
621,19320,2,58
622,19350,2,58
623,19380,2,57
624,19410,2,57
625,19440,2,57
626,19470,2,55
627,19500,2,54
628,19530,2,57
629,19560,2,59
630,19590,2,58
631,19620,2,55
632,19650,2,55
633,19680,2,51
634,19710,2,56
635,19740,2,56
636,19770,2,57
637,19800,2,55
638,19830,2,50
639,19860,2,56
640,19890,2,56
641,19920,2,54
642,19950,2,57
643,19980,2,54
644,20010,2,57
645,20040,2,57
646,20070,2,59
647,20100,2,58
648,20130,2,58
649,20160,2,59
650,20190,2,59
651,20220,2,58
652,20250,2,58
653,20280,2,58
654,20310,2,59
655,20340,2,58
656,20370,2,61
657,20400,2,59
658,20430,2,59
659,20460,2,59
660,20490,2,59
661,20520,2,63
662,20550,2,59
663,20580,2,59
664,20610,2,64
665,20640,2,59
666,20670,2,59
667,20700,2,61
668,20730,2,61
669,20760,2,60
670,20790,2,59
671,20820,2,60
672,20850,2,59
673,20880,2,62
674,20910,2,62
675,20940,2,58
676,20970,2,59
677,21000,2,59
678,21030,2,59
679,21060,2,59
680,21090,2,59
681,21120,2,60
682,21150,2,59
683,21180,2,61
684,21210,2,59
685,21240,2,64
686,21270,2,60
687,21300,2,59
688,21330,2,61
689,21360,2,61
690,21390,2,61
691,21420,2,60
692,21450,2,61
693,21480,3,59
694,21510,2,60
695,21540,2,60
696,21570,2,60
697,21600,2,60
698,21630,2,62
699,21660,2,59
700,21690,3,61
701,21720,0,61
702,21750,0,59
703,21780,0,86
704,21810,0,84
705,21840,1,89
706,21870,1,73
707,21900,1,59
708,21930,1,53
709,21960,1,55
710,21990,2,56
711,22020,2,57
712,22050,2,59
713,22080,2,56
714,22110,2,58
715,22140,2,57
716,22170,2,57
717,22200,2,52
718,22230,2,57
719,22260,2,58
720,22290,2,57
721,22320,2,55
722,22350,2,56
723,22380,2,58
724,22410,2,53
725,22440,2,58
726,22470,2,58
727,22500,2,53
728,22530,2,57
729,22560,2,57
730,22590,2,57
731,22620,2,59
732,22650,2,58
733,22680,2,56
734,22710,2,58
735,22740,2,56
736,22770,2,57
737,22800,2,57
738,22830,2,58
739,22860,2,59
740,22890,2,59
741,22920,2,59
742,22950,2,58
743,22980,2,59
744,23010,2,58
745,23040,2,53
746,23070,2,58
747,23100,2,59
748,23130,2,59
749,23160,2,58
750,23190,2,57
751,23220,2,57
752,23250,2,58
753,23280,2,58
754,23310,2,58
755,23340,2,59
756,23370,2,56
757,23400,2,59
758,23430,1,59
759,23460,2,59
760,23490,2,51
761,23520,2,57
762,23550,2,58
763,23580,2,51
764,23610,2,56
765,23640,2,59
766,23670,2,57
767,23700,1,59
768,23730,2,99
769,23760,2,53
770,23790,2,53
771,23820,2,55
772,23850,0,56
773,23880,5,86
774,23910,5,55
775,23940,5,53
776,23970,5,62
777,24000,5,56
778,24030,5,54
779,24060,5,55
780,24090,5,59
781,24120,5,65
782,24150,5,58
783,24180,5,53
784,24210,5,65
785,24240,5,68
786,24270,5,58
787,24300,5,60
788,24330,5,50
789,24360,5,51
790,24390,5,62
791,24420,5,57
792,24450,5,54
793,24480,5,60
794,24510,5,59
795,24540,5,59
796,24570,5,59
797,24600,5,56
798,24630,5,67
799,24660,5,50
800,24690,5,54
801,24720,5,56
802,24750,5,61
803,24780,5,62
804,24810,5,51
805,24840,5,57
806,24870,5,53
807,24900,5,59
808,24930,1,59
809,24960,2,71
810,24990,2,51
811,25020,2,53
812,25050,0,53
813,25080,1,91
814,25110,1,80
815,25140,1,77
816,25170,2,55
817,25200,2,57
818,25230,2,55
819,25260,2,59
820,25290,2,56
821,25320,2,52
822,25350,2,58
823,25380,2,52
824,25410,2,57
825,25440,2,50
826,25470,2,56
827,25500,2,54
828,25530,2,52
829,25560,2,56
830,25590,2,53
831,25620,2,54
832,25650,2,56
833,25680,2,56
834,25710,2,54
835,25740,2,58
836,25770,2,57
837,25800,2,59
838,25830,2,56
839,25860,2,55
840,25890,2,56
841,25920,2,56
842,25950,2,55
843,25980,2,54
844,26010,2,55
845,26040,2,56
846,26070,2,54
847,26100,2,57
848,26130,2,55
849,26160,1,56
850,26190,2,54
851,26220,2,59
852,26250,2,51
853,26280,2,55
854,26310,2,56
855,26340,2,56
856,26370,2,52
857,26400,2,57
858,26430,2,55
859,26460,2,55
860,26490,2,52
861,26520,2,57
862,26550,2,58
863,26580,2,54
864,26610,0,60
865,26640,0,91
866,26670,1,54
867,26700,0,61
868,26730,0,58
869,26760,0,90
870,26790,0,67
871,26820,0,60
872,26850,0,63
873,26880,0,60
874,26910,0,84
875,26940,0,69
876,26970,0,77
877,27000,0,64
878,27030,0,73
879,27060,0,64
880,27090,0,67
881,27120,0,91
882,27150,0,97
883,27180,0,68
884,27210,0,76
885,27240,0,63
886,27270,0,67
887,27300,0,64
888,27330,0,64
889,27360,0,68
890,27390,0,83
891,27420,0,68
892,27450,0,67
893,27480,0,77
894,27510,0,63
895,27540,0,64
896,27570,0,59
897,27600,0,65
898,27630,0,78
899,27660,0,61
900,27690,1,61
901,27720,1,59
902,27750,2,58
903,27780,2,59
904,27810,1,58
905,27840,2,55
906,27870,2,54
907,27900,2,57
908,27930,2,63
909,27960,2,53
910,27990,2,50
911,28020,2,55
912,28050,2,58
913,28080,2,55
914,28110,2,53
915,28140,2,56
916,28170,2,55
917,28200,2,56
918,28230,5,66
919,28260,5,53
920,28290,5,53
921,28320,5,53
922,28350,5,59
923,28380,5,51
924,28410,5,54
925,28440,5,53
926,28470,5,54
927,28500,5,56
928,28530,5,51
929,28560,5,65
930,28590,5,59
931,28620,5,68
932,28650,5,67
933,28680,5,67
934,28710,5,59
935,28740,5,58
936,28770,5,67
937,28800,5,67
938,28830,5,59
