,TimeSec,SleepLVL,HR
362,10890,3,62.0
363,10920,3,64.0
364,10950,3,60.0
365,10980,3,63.0
366,11010,3,63.0
367,11040,3,62.0
368,11070,3,63.0
369,11100,3,62.0
370,11130,3,62.0
371,11160,3,62.0
372,11190,3,62.0
373,11220,3,60.0
374,11250,3,61.0
375,11280,3,62.0
376,11310,3,61.0
377,11340,3,61.0
378,11370,3,60.0
379,11400,2,62.0
380,11430,2,66.0
381,11460,2,80.0
382,11490,2,61.0
383,11520,2,57.0
384,11550,2,62.0
385,11580,2,59.0
386,11610,2,59.0
387,11640,2,60.0
388,11670,1,64.0
389,11700,1,62.0
390,11730,2,59.0
391,11760,2,61.0
392,11790,2,58.0
393,11820,2,61.0
394,11850,1,60.0
395,11880,1,62.0
396,11910,1,72.0
397,11940,5,72.0
398,11970,5,60.0
399,12000,5,59.0
400,12030,5,62.0
401,12060,5,71.0
402,12090,5,67.0
403,12120,5,65.0
404,12150,5,59.0
405,12180,5,59.0
406,12210,5,61.0
407,12240,5,61.0
408,12270,5,69.0
409,12300,5,68.0
410,12330,5,67.0
411,12360,5,58.0
412,12390,5,66.0
413,12420,5,59.0
414,12450,0,62.0
415,12480,5,90.0
416,12510,5,55.0
417,12540,5,53.0
418,12570,5,58.0
419,12600,5,57.0
420,12630,5,53.0
421,12660,5,54.0
422,12690,5,55.0
423,12720,5,60.0
424,12750,5,52.0
425,12780,5,61.0
426,12810,5,58.0
427,12840,5,74.0
428,12870,5,59.0
429,12900,5,54.0
430,12930,5,60.0
431,12960,5,54.0
432,12990,5,63.0
433,13020,5,73.0
434,13050,5,59.0
435,13080,5,57.0
436,13110,5,56.0
437,13140,5,57.0
438,13170,5,65.0
439,13200,1,70.0
440,13230,0,69.0
441,13260,1,85.0
442,13290,5,59.0
443,13320,5,57.0
444,13350,5,53.0
445,13380,5,55.0
446,13410,5,56.0
447,13440,5,53.0
448,13470,5,57.0
449,13500,5,65.0
450,13530,5,62.0
451,13560,5,59.0
452,13590,5,59.0
453,13620,5,56.0
454,13650,5,57.0
455,13680,5,54.0
456,13710,5,59.0
457,13740,5,56.0
458,13770,5,58.0
459,13800,0,62.0
460,13830,5,76.0
461,13860,5,55.0
462,13890,5,54.0
463,13920,5,58.0
464,13950,5,59.0
465,13980,5,56.0
466,14010,5,62.0
467,14040,5,66.0
468,14070,5,74.0
469,14100,1,63.0
470,14130,0,66.0
471,14160,1,73.0
472,14190,1,61.0
473,14220,1,59.0
