,TimeSec,SleepLVL,HR
936,28680,2,73.0
937,28710,2,86.0
938,28740,2,74.0
939,28770,2,72.0
940,28800,2,70.0
941,28830,2,69.0
942,28860,2,74.0
943,28890,2,72.0
944,28920,2,76.0
945,28950,2,72.0
946,28980,2,77.0
947,29010,2,74.0
948,29040,2,75.0
949,29070,2,75.0
950,29100,2,76.0
951,29130,2,75.0
952,29160,2,74.0
953,29190,2,73.0
954,29220,2,72.0
955,29250,2,69.0
956,29280,2,70.0
957,29310,2,69.0
